applicant_id,age,gender,state,employment_type,monthly_income,credit_score,loan_purpose,loan_amount,tenure_months,interest_rate,emi,existing_loans,num_dependents,application_date,debt_to_income,default_flag
APP100179,46,Female,Telangana,Salaried,50300.0,652,Vehicle,132000.0,24,13.31,6295.0,0,0,2024-10-25,0.13,0
APP101746,42,Male,Maharashtra,Self-Employed,58300.0,837,Business Expansion,154000.0,48,9.99,3905.0,0,0,2025-10-25,0.07,0
APP102293,22,Female,Uttar Pradesh,Salaried,18400.0,570,Vehicle,361000.0,24,13.87,17310.0,1,0,2025-08-27,1.88,1
APP101514,40,Male,Maharashtra,Self-Employed,46800.0,601,Personal,120000.0,48,14.8,3328.0,3,0,2024-07-24,0.28,0
APP100083,37,Male,Uttar Pradesh,Salaried,20600.0,696,Business Expansion,266000.0,12,14.13,23900.0,0,2,2025-07-25,1.16,1
APP104369,54,Male,Tamil Nadu,Salaried,39100.0,641,Personal,109000.0,36,11.72,3606.0,1,2,2025-07-11,0.18,1
APP100875,31,Female,Punjab,Business Owner,22600.0,790,Education,460000.0,60,12.41,10328.0,1,2,2025-01-08,0.91,1
APP100949,25,Male,Karnataka,Salaried,20300.0,647,Home Renovation,189000.0,12,12.56,16842.0,1,0,2025-10-17,1.66,1
APP103612,21,Female,Maharashtra,Salaried,20100.0,746,Personal,355000.0,36,11.78,11754.0,1,2,2025-09-16,1.17,1
APP103802,53,Male,Telangana,Salaried,48900.0,877,Vehicle,339000.0,36,9.67,10886.0,0,1,2024-03-04,0.22,0
APP104567,42,Female,Delhi,Salaried,26800.0,651,Vehicle,217000.0,12,13.12,19394.0,0,0,2024-05-19,0.72,0
APP102893,58,Male,Delhi,Salaried,40300.0,784,Vehicle,503000.0,24,10.55,23339.0,1,0,2025-05-20,1.16,0
APP103986,23,Male,West Bengal,Business Owner,79500.0,777,Vehicle,67000.0,24,11.76,3146.0,0,2,2025-02-09,0.04,0
APP103571,36,Male,Delhi,Self-Employed,29100.0,708,Home Renovation,293000.0,60,12.23,6552.0,0,2,2024-06-15,0.23,0
APP102625,41,Male,Tamil Nadu,Salaried,48300.0,584,Medical,210000.0,12,14.6,18915.0,2,1,2025-10-13,1.17,1
APP104990,38,Male,Maharashtra,Business Owner,66300.0,784,Personal,262000.0,36,11.16,8597.0,1,1,2025-02-18,0.26,1
APP103021,39,Female,Maharashtra,Self-Employed,59700.0,752,Vehicle,567000.0,36,12.16,18876.0,1,2,2025-11-07,0.63,0
APP103052,25,Female,Karnataka,Salaried,39500.0,774,Business Expansion,20000.0,36,11.02,655.0,1,1,2025-06-14,0.03,0
APP104813,27,Female,Karnataka,Business Owner,96400.0,640,Vehicle,321000.0,60,13.24,7343.0,1,2,2025-07-14,0.15,0
APP102562,56,Male,Tamil Nadu,Salaried,14500.0,776,Home Renovation,160000.0,60,12.4,3592.0,1,0,2025-08-14,0.5,0
APP105454,45,Male,West Bengal,Salaried,47900.0,749,Business Expansion,113000.0,48,12.64,3011.0,0,0,2025-09-22,0.06,1
APP100698,26,Female,Rajasthan,Salaried,62400.0,643,Medical,366000.0,24,13.29,17450.0,0,0,2024-02-01,0.28,0
APP102236,22,Male,Telangana,Self-Employed,69900.0,790,Vehicle,300000.0,60,11.78,6640.0,1,0,2025-08-22,0.19,0
APP104778,55,Male,Maharashtra,Salaried,60300.0,540,Home Renovation,259000.0,84,15.14,5018.0,0,3,2024-06-07,0.08,0
APP105592,48,Female,West Bengal,Salaried,62100.0,649,Education,530000.0,24,11.07,24719.0,2,4,2024-09-11,1.19,1
APP100473,50,Male,Karnataka,Business Owner,12000.0,601,Vehicle,134000.0,60,13.72,3099.0,1,2,2024-06-19,0.52,0
APP100830,40,Male,Tamil Nadu,Self-Employed,14500.0,797,Medical,298000.0,36,12.48,9966.0,3,2,2024-09-20,2.75,0
APP102714,39,Male,Gujarat,Business Owner,12000.0,790,Vehicle,171000.0,60,11.25,3739.0,1,1,2024-08-10,0.62,0
APP104563,38,Male,Telangana,Salaried,18300.0,688,Medical,20000.0,84,11.75,350.0,2,2,2025-08-22,0.06,0
APP100244,45,Female,Maharashtra,Salaried,40300.0,716,Education,515000.0,24,10.23,23819.0,3,2,2024-04-19,2.36,1
APP104735,42,Male,Karnataka,Self-Employed,28400.0,657,Vehicle,254000.0,36,12.75,8528.0,0,0,2024-07-03,0.3,0
APP102113,29,Male,Tamil Nadu,Salaried,56700.0,603,Personal,384000.0,60,14.03,8941.0,1,1,2024-05-23,0.32,1
APP103930,34,Female,Tamil Nadu,Salaried,62800.0,580,Vehicle,284000.0,24,13.75,13602.0,0,1,2025-01-16,0.22,0
APP105300,28,Male,Delhi,Salaried,37200.0,687,Education,145000.0,24,12.6,6866.0,0,2,2025-10-10,0.18,0
APP105982,26,Female,Maharashtra,Salaried,35600.0,550,Education,20000.0,36,14.52,689.0,1,0,2025-04-15,0.04,0
APP101788,38,Male,Telangana,Salaried,35500.0,651,Personal,437000.0,24,13.49,20876.0,3,0,2024-07-18,2.35,1
APP103196,33,Male,Tamil Nadu,Salaried,60100.0,627,Education,203000.0,36,12.46,6787.0,2,1,2024-05-07,0.34,0
APP101421,54,Male,Uttar Pradesh,Salaried,41000.0,630,Home Renovation,290000.0,24,14.55,13999.0,1,1,2024-11-06,0.68,1
APP104961,35,Female,Maharashtra,Self-Employed,14300.0,601,Business Expansion,204000.0,24,12.68,9668.0,1,0,2024-10-17,1.35,1
APP100904,59,Female,Uttar Pradesh,Salaried,49000.0,766,Education,335000.0,12,13.23,29957.0,0,1,2025-08-20,0.61,0
APP101136,56,Male,Rajasthan,Self-Employed,58600.0,750,Vehicle,96000.0,24,13.11,4569.0,1,2,2024-09-07,0.16,0
APP100961,38,Male,Uttar Pradesh,Self-Employed,57600.0,685,Personal,291000.0,12,13.4,26046.0,1,2,2025-04-17,0.9,0
APP101690,30,Male,Rajasthan,Business Owner,62000.0,692,Medical,86000.0,60,13.72,1989.0,1,2,2025-03-25,0.06,1
APP102883,55,Female,Punjab,Salaried,61000.0,538,Personal,189000.0,36,13.27,6393.0,1,0,2025-12-21,0.21,1
APP105298,41,Male,Uttar Pradesh,Self-Employed,14300.0,593,Home Renovation,366000.0,48,12.8,9783.0,0,0,2024-07-26,0.68,0
APP104443,54,Female,Telangana,Self-Employed,38200.0,729,Medical,524000.0,36,11.84,17364.0,1,1,2025-09-02,0.91,0
APP103403,24,Male,West Bengal,Self-Employed,38200.0,535,Personal,353000.0,24,16.79,17418.0,1,1,2024-01-14,0.91,0
APP100610,25,Male,Rajasthan,Self-Employed,62900.0,584,Home Renovation,325000.0,12,15.23,29369.0,2,0,2025-11-27,1.4,1
APP100991,55,Male,Punjab,Salaried,33500.0,774,Vehicle,105000.0,48,10.97,2712.0,1,2,2024-11-27,0.16,0
APP105426,41,Female,Tamil Nadu,Salaried,75800.0,525,Vehicle,212000.0,24,14.19,10198.0,0,1,2024-07-04,0.13,1
APP100825,46,Male,Tamil Nadu,Business Owner,59900.0,691,Home Renovation,134000.0,60,11.7,2960.0,0,0,2025-08-12,0.05,0
APP102972,54,Female,Karnataka,Self-Employed,60900.0,594,Personal,525000.0,36,14.94,18184.0,2,2,2024-06-17,0.9,0
APP101227,43,Male,Rajasthan,Self-Employed,12000.0,712,Education,20000.0,60,12.79,453.0,1,3,2024-04-25,0.08,1
APP102830,53,Male,Rajasthan,Salaried,42800.0,685,Medical,412000.0,36,13.6,14001.0,0,0,2024-06-24,0.33,1
APP102120,48,Male,Tamil Nadu,Self-Employed,39700.0,778,Home Renovation,74000.0,48,12.08,1952.0,1,1,2025-05-04,0.1,0
APP104362,58,Female,Telangana,Salaried,63600.0,705,Vehicle,317000.0,12,13.16,28337.0,0,0,2025-11-16,0.45,1
APP105873,52,Female,Rajasthan,Self-Employed,57000.0,763,Education,296000.0,36,12.95,9966.0,1,1,2025-04-15,0.35,0
APP101242,59,Male,Gujarat,Salaried,29700.0,604,Medical,308000.0,48,13.88,8398.0,1,0,2025-09-25,0.57,0
APP102942,25,Male,Maharashtra,Salaried,36700.0,558,Home Renovation,448000.0,12,13.96,40216.0,0,0,2024-09-12,1.1,0
APP104973,44,Male,Uttar Pradesh,Self-Employed,58000.0,683,Home Renovation,617000.0,36,12.16,20540.0,1,1,2025-12-03,0.71,0
APP104578,25,Male,Karnataka,Self-Employed,63100.0,664,Vehicle,481000.0,12,14.34,43265.0,2,1,2025-04-26,2.06,1
APP101127,46,Male,Karnataka,Salaried,49300.0,670,Personal,57000.0,12,12.71,5083.0,3,1,2025-01-29,0.41,0
APP100398,50,Male,Punjab,Business Owner,111500.0,692,Education,321000.0,36,13.02,10819.0,0,0,2025-12-28,0.1,0
APP104919,36,Male,Gujarat,Business Owner,83400.0,809,Education,282000.0,60,10.5,6061.0,1,1,2024-11-11,0.15,0
APP101555,40,Male,Maharashtra,Salaried,39700.0,656,Vehicle,128000.0,36,12.82,4302.0,0,2,2025-02-15,0.11,0
APP101268,54,Female,Telangana,Salaried,35100.0,716,Personal,321000.0,24,12.58,15198.0,0,0,2025-06-11,0.43,0
APP100275,41,Female,Karnataka,Salaried,27500.0,771,Education,404000.0,48,14.44,11129.0,1,2,2024-06-01,0.81,1
APP101648,32,Male,Maharashtra,Business Owner,58100.0,601,Education,135000.0,24,15.04,6548.0,1,1,2025-01-20,0.23,0
APP104211,32,Male,Maharashtra,Salaried,30800.0,794,Vehicle,452000.0,24,10.01,20860.0,0,1,2024-10-28,0.68,0
APP102054,41,Female,Uttar Pradesh,Business Owner,63100.0,725,Home Renovation,285000.0,48,12.89,7630.0,0,0,2024-05-23,0.12,0
APP104012,51,Female,Delhi,Self-Employed,25100.0,547,Home Renovation,153000.0,36,15.62,5350.0,1,1,2025-03-30,0.43,0
APP100756,43,Female,Tamil Nadu,Business Owner,57900.0,583,Business Expansion,161000.0,84,15.72,3172.0,1,1,2024-12-05,0.11,0
APP101146,41,Female,Maharashtra,Salaried,29500.0,669,Personal,79000.0,84,13.37,1453.0,1,2,2025-05-27,0.1,1
APP103932,39,Female,Karnataka,Salaried,40600.0,707,Medical,20000.0,36,14.02,684.0,0,0,2024-04-29,0.02,0
APP102571,32,Male,Tamil Nadu,Business Owner,92800.0,596,Personal,420000.0,12,12.58,37431.0,0,0,2025-12-27,0.4,1
APP100712,52,Male,Karnataka,Self-Employed,45900.0,616,Vehicle,183000.0,24,13.65,8756.0,0,1,2025-12-26,0.19,1
APP103168,31,Female,Maharashtra,Salaried,43300.0,575,Personal,248000.0,12,14.82,22363.0,1,1,2024-05-26,1.03,0
APP103863,30,Female,Rajasthan,Business Owner,54200.0,587,Personal,232000.0,36,13.86,7913.0,0,1,2025-01-18,0.15,0
APP104889,51,Male,Maharashtra,Salaried,38800.0,669,Vehicle,143000.0,48,12.14,3776.0,1,1,2024-04-02,0.19,0
APP102976,54,Male,Telangana,Salaried,50400.0,747,Vehicle,485000.0,48,12.57,12908.0,2,0,2024-06-03,0.77,0
APP105588,44,Female,Gujarat,Self-Employed,35100.0,515,Medical,347000.0,60,14.67,8195.0,0,3,2025-12-15,0.23,1
APP103326,28,Female,West Bengal,Salaried,48200.0,845,Home Renovation,413000.0,24,10.61,19174.0,2,1,2024-04-12,1.19,0
APP100334,54,Female,Maharashtra,Salaried,32600.0,542,Personal,243000.0,36,15.81,8520.0,0,1,2024-09-01,0.26,0
APP104530,55,Male,Rajasthan,Business Owner,63500.0,635,Business Expansion,278000.0,24,13.61,13296.0,0,3,2024-11-03,0.21,1
APP102000,25,Male,Karnataka,Salaried,20800.0,781,Business Expansion,107000.0,60,11.76,2367.0,0,1,2024-10-01,0.11,0
APP101118,37,Male,Gujarat,Salaried,59400.0,615,Vehicle,365000.0,24,15.04,17705.0,0,1,2025-05-26,0.3,0
APP104794,33,Female,Maharashtra,Salaried,48700.0,509,Vehicle,70000.0,36,15.06,2429.0,0,0,2025-07-06,0.05,0
APP105401,21,Male,Uttar Pradesh,Salaried,59100.0,736,Medical,526000.0,24,10.94,24501.0,0,1,2024-03-25,0.41,0
APP105451,55,Male,Uttar Pradesh,Salaried,44400.0,825,Vehicle,395000.0,24,11.79,18555.0,2,1,2024-09-19,1.25,0
APP103685,33,Male,Tamil Nadu,Self-Employed,68200.0,674,Home Renovation,300000.0,60,12.04,6679.0,0,1,2025-11-13,0.1,0
APP102224,50,Male,Gujarat,Salaried,31600.0,620,Personal,114000.0,24,15.43,5551.0,0,1,2024-09-09,0.18,0
APP100463,52,Female,Punjab,Self-Employed,64000.0,711,Business Expansion,20000.0,36,12.18,666.0,0,0,2024-01-31,0.01,0
APP101128,49,Female,Telangana,Business Owner,103100.0,754,Business Expansion,97000.0,36,12.8,3259.0,0,0,2024-06-02,0.03,0
APP102604,47,Female,Gujarat,Salaried,77900.0,730,Vehicle,248000.0,12,11.73,22003.0,0,1,2025-09-17,0.28,0
APP102702,58,Male,Maharashtra,Self-Employed,20400.0,765,Vehicle,397000.0,24,12.1,18707.0,0,2,2024-12-20,0.92,1
APP104158,39,Male,Tamil Nadu,Self-Employed,56000.0,711,Personal,194000.0,24,11.62,9098.0,1,1,2025-04-21,0.32,0
APP104952,21,Female,Telangana,Self-Employed,23600.0,790,Personal,20000.0,48,9.2,500.0,0,2,2024-05-08,0.02,0
APP103481,47,Female,Telangana,Business Owner,,699,Education,20000.0,24,12.88,950.0,0,2,2025-03-15,0.02,0
APP104287,57,Male,West Bengal,Salaried,35400.0,665,Home Renovation,130000.0,48,14.28,3571.0,1,1,2025-05-15,0.2,0
APP102026,21,Male,Punjab,Salaried,33700.0,778,Business Expansion,484000.0,12,11.64,42921.0,0,1,2025-07-11,1.27,1
APP101680,21,Female,Telangana,Self-Employed,30900.0,627,Personal,51000.0,12,13.98,4579.0,0,1,2024-01-29,0.15,0
APP105243,27,Male,Gujarat,Salaried,46300.0,661,Medical,158000.0,12,12.59,14082.0,0,2,2025-11-10,0.3,0
APP101409,47,Female,Gujarat,Self-Employed,19000.0,633,Vehicle,214000.0,60,13.47,4921.0,0,0,2024-04-12,0.26,0
APP104916,23,Female,Karnataka,Salaried,36500.0,692,Education,262000.0,36,13.1,8840.0,1,1,2025-08-24,0.48,0
APP104164,30,Male,Maharashtra,Self-Employed,41300.0,614,Business Expansion,311000.0,24,12.9,14771.0,1,5,2024-09-11,0.72,1
APP104525,-25,Female,Tamil Nadu,Self-Employed,24700.0,714,Home Renovation,325000.0,36,13.44,11020.0,2,2,2025-08-19,1.34,0
APP103629,44,Male,Tamil Nadu,Business Owner,54600.0,531,Personal,146000.0,24,15.5,7114.0,1,1,2025-09-20,0.26,0
APP103959,46,Male,Maharashtra,Salaried,18400.0,656,Education,43000.0,36,12.86,1446.0,1,1,2025-07-23,0.16,1
APP103738,50,Male,Tamil Nadu,Salaried,54300.0,709,Medical,168000.0,84,11.66,2935.0,1,0,2024-01-15,0.11,0
APP102450,27,Female,West Bengal,Self-Employed,13400.0,627,Personal,311000.0,12,13.73,27884.0,1,1,2024-01-16,4.16,1
APP105680,55,Female,Delhi,Salaried,57100.0,675,Home Renovation,226000.0,36,12.02,7509.0,0,1,2024-01-31,0.13,1
APP103610,37,Male,Karnataka,Self-Employed,32800.0,483,Personal,243000.0,84,15.33,4734.0,0,2,2024-03-14,0.14,1
APP102718,37,Male,Punjab,Salaried,52600.0,540,Home Renovation,531000.0,36,14.64,18314.0,0,0,2025-12-06,0.35,0
APP100616,41,Male,Uttar Pradesh,Salaried,58300.0,622,Home Renovation,202000.0,36,14.01,6905.0,1,0,2024-04-13,0.24,0
APP102496,24,Male,Uttar Pradesh,Salaried,39500.0,621,Medical,322000.0,84,13.59,5962.0,0,2,2025-10-28,0.15,0
APP101188,45,Female,Maharashtra,Salaried,27000.0,520,Home Renovation,426000.0,12,13.89,38227.0,0,1,2024-10-24,1.42,1
APP101263,38,Male,Maharashtra,Self-Employed,30500.0,775,Personal,447000.0,48,11.0,11553.0,1,2,2025-12-15,0.76,1
APP100054,49,Female,Tamil Nadu,Salaried,54700.0,544,Home Renovation,349000.0,12,14.95,31492.0,2,5,2025-05-13,1.73,0
APP101953,53,Male,Tamil Nadu,Self-Employed,66100.0,650,Personal,363000.0,48,14.94,10092.0,1,1,2024-01-17,0.31,0
APP101767,25,Female,Karnataka,Salaried,65000.0,576,Education,113000.0,48,14.31,3105.0,3,1,2024-04-28,0.19,0
APP103491,25,Female,Punjab,Salaried,53700.0,647,Vehicle,298000.0,84,14.39,5649.0,1,1,2024-01-22,0.21,0
APP100161,52,Male,West Bengal,Self-Employed,38700.0,663,Vehicle,246000.0,24,14.46,11865.0,1,1,2024-07-19,0.61,0
APP105723,53,Female,West Bengal,Self-Employed,16700.0,743,Medical,257000.0,60,10.29,5497.0,1,0,2024-09-25,0.66,0
APP100797,31,Male,Karnataka,Salaried,15700.0,766,Home Renovation,308000.0,60,12.33,6903.0,0,2,2024-02-08,0.44,0
APP103416,26,Male,Rajasthan,Salaried,46400.0,696,Medical,410000.0,36,14.3,14073.0,1,0,2024-04-17,0.61,1
APP105519,30,Female,Punjab,Self-Employed,34300.0,745,Business Expansion,162000.0,60,13.29,3710.0,0,3,2024-05-21,0.11,1
APP105967,28,Female,Karnataka,Salaried,34200.0,590,Personal,101000.0,48,14.3,2775.0,3,0,2025-03-31,0.32,1
APP103409,45,Male,Delhi,Salaried,12000.0,643,Personal,363000.0,60,12.16,8104.0,0,2,2024-09-21,0.68,0
APP101002,37,Male,Delhi,Self-Employed,12000.0,677,Personal,20000.0,36,11.76,662.0,3,2,2024-12-10,0.22,1
APP105571,39,Male,Maharashtra,Business Owner,77300.0,640,Personal,48000.0,36,12.22,1599.0,0,3,2024-05-15,0.02,0
APP100307,42,Male,Delhi,Salaried,45200.0,609,Medical,210000.0,36,13.84,7161.0,0,0,2025-08-02,0.16,1
APP104753,48,Female,West Bengal,Salaried,37900.0,761,Business Expansion,224000.0,48,13.47,6062.0,1,0,2025-08-10,0.32,0
APP101771,26,Male,Uttar Pradesh,Salaried,29700.0,569,Medical,165000.0,36,15.75,5781.0,2,0,2025-06-29,0.58,0
APP101696,25,Female,Delhi,Salaried,41800.0,614,Vehicle,434000.0,24,13.21,20676.0,0,0,2024-07-08,0.49,0
APP105772,31,Female,Telangana,Salaried,55100.0,868,Home Renovation,256000.0,24,9.45,11748.0,2,2,2025-06-13,0.64,0
APP104522,39,Male,Karnataka,Self-Employed,37800.0,725,Home Renovation,20000.0,24,13.3,954.0,1,1,2024-07-31,0.05,1
APP103065,22,Female,Gujarat,Salaried,36600.0,543,Vehicle,245000.0,24,14.19,11785.0,0,0,2025-12-19,0.32,0
APP100979,57,Female,Gujarat,Salaried,49000.0,636,Vehicle,125000.0,24,11.45,5852.0,1,0,2025-05-10,0.24,1
APP101078,41,Male,Punjab,Salaried,75900.0,727,Personal,108000.0,36,11.96,3585.0,0,0,2024-12-09,0.05,1
APP104025,29,Male,West Bengal,Salaried,56500.0,696,Vehicle,20000.0,84,11.37,346.0,1,1,2025-01-24,0.01,1
APP104731,55,Female,Delhi,Salaried,52800.0,708,Personal,313000.0,12,13.19,27984.0,0,0,2025-11-08,0.53,0
APP104344,24,Male,Maharashtra,Self-Employed,62000.0,886,Medical,309000.0,12,9.21,27053.0,0,2,2024-09-20,0.44,0
APP101178,55,Male,Maharashtra,Salaried,54400.0,680,Home Renovation,416000.0,36,12.01,13819.0,1,0,2025-06-14,0.51,1
APP103682,59,Male,Gujarat,Self-Employed,,776,Home Renovation,262000.0,48,11.72,6864.0,0,2,2024-09-23,0.17,0
APP103788,48,Male,Uttar Pradesh,Business Owner,67700.0,763,Education,284000.0,24,10.77,13206.0,0,1,2025-04-18,0.2,0
APP104951,22,Male,Telangana,Salaried,53800.0,780,Medical,20000.0,36,9.09,637.0,0,1,2025-03-20,0.01,0
APP102939,21,Male,Rajasthan,Business Owner,57300.0,668,Business Expansion,367000.0,24,13.3,17500.0,1,1,2024-12-26,0.61,0
APP100852,57,Male,Uttar Pradesh,Salaried,37900.0,798,Vehicle,325000.0,60,11.46,7141.0,1,0,2025-11-16,0.38,0
APP103992,28,Male,West Bengal,Salaried,78900.0,668,Vehicle,218000.0,24,12.82,10346.0,1,0,2024-09-08,0.26,0
APP100028,35,Male,Uttar Pradesh,Self-Employed,68400.0,660,Medical,20000.0,24,13.11,952.0,0,0,2025-03-21,0.01,0
APP105249,31,Male,Punjab,Self-Employed,84400.0,672,Medical,62000.0,24,13.36,2958.0,0,2,2025-04-03,0.04,0
APP102057,47,Male,Maharashtra,Salaried,66600.0,607,Education,182000.0,36,13.74,6197.0,0,2,2025-12-25,0.09,0
APP101430,52,Female,Karnataka,Salaried,45000.0,758,Home Renovation,337000.0,60,10.97,7322.0,1,0,2024-05-28,0.33,0
APP105286,55,Male,Punjab,Salaried,36800.0,753,Personal,129000.0,36,11.91,4279.0,1,0,2024-12-04,0.23,0
APP103654,28,Female,Telangana,Self-Employed,,707,Home Renovation,20000.0,36,12.57,670.0,0,0,2024-01-13,0.01,0
APP100561,57,Male,Punjab,Self-Employed,51800.0,633,Vehicle,518000.0,12,13.46,46378.0,3,0,2025-09-01,3.58,1
APP104356,24,Female,Gujarat,Salaried,37800.0,634,Home Renovation,292000.0,84,12.19,5184.0,1,1,2024-02-09,0.27,0
APP102012,53,Male,Gujarat,Self-Employed,29200.0,799,Medical,239000.0,24,12.26,11280.0,1,2,2024-08-04,0.77,0
APP105322,45,Male,Karnataka,Self-Employed,12000.0,703,Home Renovation,219000.0,48,12.95,5870.0,0,2,2025-11-16,0.49,1
APP104073,58,Female,Maharashtra,Business Owner,145800.0,661,Vehicle,329000.0,60,13.59,7586.0,0,0,2025-11-27,0.05,0
APP105633,51,Female,Uttar Pradesh,Salaried,36000.0,593,Business Expansion,299000.0,36,13.84,10196.0,2,0,2024-08-21,0.85,1
APP105360,22,Female,Telangana,Business Owner,77500.0,648,Business Expansion,273000.0,12,13.35,24428.0,2,0,2025-11-24,0.95,0
APP105227,30,Female,West Bengal,Salaried,53100.0,557,Vehicle,308000.0,24,13.97,14784.0,0,3,2024-04-12,0.28,1
APP100747,48,Male,Maharashtra,Salaried,30400.0,725,Vehicle,209000.0,24,11.89,9828.0,1,1,2024-01-25,0.65,1
APP101726,40,Female,Uttar Pradesh,Salaried,33600.0,631,Medical,258000.0,60,14.58,6081.0,0,1,2024-07-16,0.18,1
APP104483,48,Male,Punjab,Salaried,40900.0,544,Personal,346000.0,24,13.45,16523.0,0,3,2025-07-21,0.4,0
APP105445,55,Female,Gujarat,Business Owner,71600.0,645,Medical,128000.0,36,12.2,4264.0,1,0,2025-02-05,0.12,0
APP104985,45,Male,Maharashtra,Self-Employed,76300.0,611,Vehicle,228000.0,60,15.37,5468.0,1,0,2024-03-07,0.14,0
APP100345,53,Male,Punjab,Salaried,30900.0,607,Business Expansion,221000.0,12,14.0,19843.0,0,1,2024-01-25,0.64,1
APP105949,46,Male,Punjab,Salaried,34300.0,699,Home Renovation,221000.0,24,12.09,10413.0,1,0,2025-08-11,0.61,0
APP102872,26,Male,Gujarat,Self-Employed,25200.0,570,Medical,232000.0,36,13.5,7873.0,2,0,2024-08-23,0.94,1
APP100700,33,Female,Maharashtra,Self-Employed,58500.0,754,Business Expansion,71000.0,12,11.53,6293.0,0,0,2024-08-18,0.11,0
APP105147,37,Male,Telangana,Business Owner,91600.0,727,Personal,171000.0,84,9.9,2830.0,0,1,2024-09-10,0.03,0
APP101537,51,Female,Uttar Pradesh,Salaried,49100.0,752,Home Renovation,385000.0,24,10.83,17914.0,3,1,2024-06-21,1.46,1
APP104098,32,Male,Uttar Pradesh,Salaried,47900.0,597,Home Renovation,378000.0,36,14.54,13019.0,1,1,2025-09-18,0.54,1
APP101714,57,Male,Karnataka,Salaried,45600.0,789,Personal,20000.0,24,12.82,949.0,1,1,2025-12-08,0.04,0
APP101790,43,Male,Delhi,Self-Employed,66800.0,614,Medical,465000.0,12,13.89,41727.0,1,2,2025-06-12,1.25,0
APP104421,33,Female,Maharashtra,Self-Employed,25300.0,618,Personal,121000.0,60,15.32,2899.0,0,0,2024-01-30,0.11,0
APP103250,53,Female,Tamil Nadu,Business Owner,57200.0,612,Home Renovation,179000.0,12,13.95,16068.0,3,2,2024-07-03,1.12,1
APP104858,43,Male,Gujarat,Self-Employed,40200.0,644,Medical,232000.0,24,12.76,11004.0,0,0,2024-12-25,0.27,0
APP105951,45,Female,Uttar Pradesh,Self-Employed,54100.0,615,Home Renovation,484000.0,36,14.74,16716.0,1,1,2024-03-28,0.62,0
APP105342,48,Male,Telangana,Self-Employed,12000.0,780,Medical,20000.0,24,10.49,927.0,0,1,2025-04-23,0.08,0
APP102015,58,Female,Delhi,Self-Employed,13800.0,900,Vehicle,149000.0,60,10.71,3218.0,0,2,2025-09-12,0.23,0
APP100402,25,Male,Karnataka,Salaried,55100.0,677,Home Renovation,250000.0,36,14.0,8544.0,2,1,2024-06-25,0.47,0
APP104994,52,Male,Karnataka,Self-Employed,50600.0,606,Business Expansion,485000.0,24,15.01,23518.0,1,4,2024-06-17,0.93,0
APP105530,46,Male,Telangana,Salaried,,759,Education,170000.0,36,11.66,5619.0,0,1,2024-04-23,0.14,1
APP102017,34,Male,Punjab,Business Owner,58700.0,620,Personal,594000.0,24,12.7,28156.0,0,0,2025-04-09,0.48,0
APP101668,45,Male,Rajasthan,Salaried,34300.0,613,Business Expansion,158000.0,24,15.34,7686.0,2,0,2024-04-14,0.67,1
APP102281,27,Female,West Bengal,Self-Employed,42800.0,685,Home Renovation,300000.0,60,14.96,7131.0,1,0,2024-05-02,0.33,0
APP101407,52,Female,Maharashtra,Self-Employed,12000.0,626,Personal,275000.0,36,14.16,9420.0,2,1,2024-07-07,2.36,1
APP100773,40,Female,Delhi,Self-Employed,,705,Personal,137000.0,36,12.07,4555.0,1,3,2025-08-06,0.19,0
APP104353,46,Male,Maharashtra,Salaried,65800.0,730,Medical,388000.0,36,12.12,12909.0,1,2,2024-07-26,0.39,0
APP103381,58,Female,Maharashtra,Salaried,69700.0,683,Personal,262000.0,24,14.38,12626.0,2,3,2024-11-03,0.54,1
APP104825,40,Male,Maharashtra,Business Owner,52800.0,701,Business Expansion,223000.0,12,12.75,19892.0,0,0,2025-09-20,0.38,0
APP102556,31,Male,Telangana,Self-Employed,41000.0,834,Education,189000.0,12,10.86,16692.0,0,2,2024-11-14,0.41,0
APP103908,33,Male,Telangana,Salaried,73100.0,654,Personal,130000.0,12,13.05,11614.0,0,1,2025-08-18,0.16,0
APP102742,25,Male,Maharashtra,Salaried,36900.0,614,Personal,380000.0,12,15.81,34444.0,0,3,2024-04-24,0.93,1
APP104457,59,Male,Uttar Pradesh,Salaried,48000.0,730,Personal,191000.0,24,11.29,8928.0,0,0,2025-06-01,0.19,0
APP105628,52,Male,Uttar Pradesh,Self-Employed,43100.0,777,Personal,284000.0,36,11.54,9371.0,0,2,2025-04-10,0.22,0
APP103532,-44,Male,Telangana,Salaried,12000.0,751,Personal,75000.0,36,12.08,2494.0,0,0,2024-05-18,0.21,1
APP102388,51,Female,Punjab,Business Owner,70600.0,559,Personal,206000.0,12,14.52,18547.0,2,1,2024-03-14,0.79,1
APP105796,21,Female,Karnataka,Salaried,49600.0,578,Education,287000.0,84,13.97,5374.0,0,2,2024-06-03,0.11,0
